SERFF Tr Num,Filing Type,Date Submitted,Effective Date Requested (New),Effective Date Requested (Renewal),SERFF Status,Filing Description,Filing Method,TOI,Group_Code,Company_Codes,week_date,gpt_3_5_summary,o1_mini_summary,xai_summary
ALSE-134298769,Rate/Rule,10/28/2024,02/10/2025,03/27/2025,Closed-Rates and/or Rules Accepted (10),"With this filing, Allstate is expanding bodily injury liability coverage to applicable family and household members in accordance
with the Family Protection Act MN Statute §60A.0812 for the Allstate Vehicle and Property Insurance Company (AVPIC)
Homeowners (HO) program in the state of Minnesota.
Further information regarding these changes can be found in the enclosed attachments.
This change will apply to new business written on or after 2/10/2025 and for renewals effective on or after 3/27/2025.",,04.0 Homeowners,8,[37907],2025-02-24,"Based on the documents provided, Allstate Vehicle and Property Insurance Company filed a rate/rule submission for their AVPIC HO (Homeowners) product in Minnesota on 10/28/2024. The filing was related to expanding bodily injury liability coverage for family and household members in compliance with the Family Protection Act MN Statute §60A.0812.

The effective date requested for the new policyholders was 02/10/2025, and for renewals, it was 03/27/2025. The filing was closed, and the rates and/or rules were accepted on 12/30/2024. The company's disposal date for this filing was mentioned as 12/30/2029.

During the review process, there were objections related to loss assessments and coverage clarifications, which the company responded to by confirming compliance with statutes and committing to updating related rules by specific dates. The objections were addressed by Adriana Cahue and Christine Peters.

The filing included relevant attachments such as the manual changes, actuarial memorandum, filing certification forms, and price optimization attestation. The base premium and optional coverages were detailed in the filings to ensure transparency in the rate structures and set the rates appropriately. The filing certification form was also included to ensure compliance with the Minnesota Department of Commerce requirements.",,
ALSE-134298792,Rate/Rule,10/28/2024,02/10/2025,03/27/2025,Closed-Rates and/or Rules Accepted (10),"With this filing, Allstate is expanding bodily injury liability coverage to applicable family and household members in accordance
with the Family Protection Act MN Statute §60A.0812 for the Allstate Indemnity Company (AI) Homeowners (HO) program in
the state of Minnesota.
This change will apply to new business written on or after 2/10/2025 and for renewals effective on or after 3/27/2025.
This filing company is closed to new business. Allstate has, however, supplied a new business effective date for special
business cases. For example, to accommodate a new business policy in the same company to a policyholder that has been
reinstated, or if a cancel/re-write is necessary.",,04.0 Homeowners,8,[19240],2025-02-24,"Allstate Indemnity Company filed a rate/rule change with the Minnesota Department of Commerce for their AI HO (Homeowners) product under the Family Protection Act RITM06235195 project. The filing involved expanding bodily injury liability coverage to applicable family and household members in compliance with the Family Protection Act MN Statute §60A.0812.

Key details of the rate filing:
- Company Name: Allstate Indemnity Company
- Product Name: AI HO (Homeowners)
- State: Minnesota
- Filing Type: Rate/Rule
- Effective Date: New business on or after 02/10/2025, renewals effective on or after 03/27/2025
- Contact: Adriana Cahue
- Filing Fee: $125.00
- Filing Method: File and Use
- Overall Impact: Minimal changes, with no indicated rate impact and $0 written premium change
- Number of Policyholders Affected: 4,214
- Total Written Premium for this Program: $11,624,982

The rate filing was submitted on 10/28/2024, with Allstate seeking Rates and/or Rules Accepted (10) status, which was approved and designated as Closed-Rates and/or Rules Accepted. The disposition date was 12/30/2024, indicating the acceptance of the filing with a planned destruction date of 12/30/2029.

Allstate confirmed compliance with the",,
ALSE-134298821,Rate/Rule,10/28/2024,02/10/2025,03/27/2025,Closed-Rates and/or Rules Accepted (10),"With this filing, Allstate is expanding bodily injury liability coverage to applicable family and household members in accordance
with the Family Protection Act MN Statute §60A.0812 for the Allstate Indemnity Company (AI) Homeowners - Manufactured
Home (MFH) program in the state of Minnesota.
Further information regarding these changes can be found in the enclosed attachments.
This change will apply to new business written on or after 2/10/2025 and for renewals effective on or after 3/27/2025.",,04.0 Homeowners,8,[19240],2025-02-24,"Based on the filing information from Allstate Indemnity Company for their AI MFH (Mobile Homeowners) product in Minnesota, the rate filing primarily focuses on expanding bodily injury liability coverage to family and household members in accordance with the Family Protection Act statute §60A.0812. The changes in coverage will apply to new business written from 2/10/2025 onwards and renewals effective from 3/27/2025.

The rate filing was submitted on 10/28/2024 and had a disposition date of 12/30/2024, indicating that the rates and/or rules were accepted. The filing status was closed with rates and/or rules accepted by the relevant authorities. The effective date requested for the new changes was set for 02/10/2025 and for renewals on 03/27/2025.

The filing includes details of the company and contact information for the filing contact as Adriana Cahue. The filing company's details are provided with contact information for Allstate Indemnity Company, including their address in Northbrook, IL. The filing also specifies the project name and number for reference.

The rate change type was categorized as neutral with an overall percentage rate impact of 0.000%. The maximum and minimum changes in written premium were indicated as 0.000%, affecting 950 policyholders with a total written premium of $884,418.

Overall, the rate filing demonstrates regulatory compliance and expansion of coverage for mobile",,
ALSE-134298882,Rate/Rule,10/28/2024,02/10/2025,03/27/2025,Closed-Rates and/or Rules Accepted (10),"With this filing, Allstate is expanding bodily injury liability coverage to applicable family and household members in accordance
with the Family Protection Act MN Statute §60A.0812 for the Allstate Insurance Company (AIC) Homeowners - Mobilehome
(MBH) program in the state of Minnesota.
Further information regarding these changes can be found in the enclosed attachments.
This change will apply to new business written on or after 2/10/2025 and for renewals effective on or after 3/27/2025.
This filing company is closed to new business. We have, however, supplied a new business effective date for special business
cases, for example, to accommodate a new business policy in the same company to a policyholder that has been reinstated,
or if a cancel/re-write is necessary.",,04.0 Homeowners,8,[19232],2025-02-24,"The rate filing submitted by Allstate Insurance Company pertains to their AIC MBH (Homeowners - Mobilehome) program in the state of Minnesota. The filing involves expanding bodily injury liability coverage to applicable family and household members in compliance with the Family Protection Act MN Statute §60A.0812. This change applies to new business written on or after 2/10/2025 and for renewals effective on or after 3/27/2025. The effective date requested for the new changes is 02/10/2025. The rate filing was submitted on 10/28/2024 and the disposition date was 12/30/2024, with the status being ""Rates and/or Rules Accepted."" The company is closed to new business but has supplied a new business effective date for special business cases. The rate impacts indicate that there was a 0.000% overall change, with no impact on written premium or policyholders affected. The rate change type was neutral, and the last rate revision effective date was 11/11/2024. The filing method was ""File and Use,"" and the rate changes were detailed in the manual, covering various coverage options and limits.

In summary, the rate filing involved updating the liability coverage for family members in the AIC MBH program in Minnesota as required by state law, with no significant impact on rates or premiums for the program.",,
ALSE-134298893,Rate/Rule,10/28/2024,02/10/2025,03/27/2025,Closed-Rates and/or Rules Accepted (10),"With this filing, Allstate is expanding bodily injury liability coverage to applicable family and household members in accordance
with the Family Protection Act MN Statute §60A.0812 for the Allstate Indemnity Company (AI) Homeowners - Renters (REN)
program in the state of Minnesota.
Further information regarding these changes can be found in the enclosed attachments.
This change will apply to new business written on or after 2/10/2025 and for renewals effective on or after 3/27/2025.",,04.0 Homeowners,8,[19240],2025-02-24,"The rate filing from Allstate Indemnity Company for their AI REN product in Minnesota involves expanding bodily injury liability coverage to applicable family and household members in alignment with the Family Protection Act MN Statute §60A.0812. This change applies to new business written on or after 02/10/2025 and for renewals effective on or after 03/27/2025. The filing includes rate/rule adjustments and certification forms related to homeowners and renters insurance. The State of Minnesota accepted the rates and/or rules in this filing, with a disposition date of 12/12/2024. There were no objections to the filing, and the overall impact on written premiums for this program is $0, affecting 23,298 policyholders with a premium of $3,614,012. The filing was designated as ""Closed-Rates and/or Rules Accepted.""",,
AMSI-133860491,Rate/Rule,03/01/2024,03/01/2024,05/01/2024,Closed-Rates and/or Rules Accepted (10),"Progressive Preferred Insurance Company respectfully submits for your review a revision to our Mobile Homeowner program.
The proposed effective dates are March 1, 2024, for new business and May 1, 2024, for renewal business.",,04.0 Homeowners,155,[37834],2025-02-24,,,
LBPM-134386436,Rule,01/23/2025,02/15/2025,,Closed-Rates and/or Rules Accepted (10),"In accordance with Minnesota’s filing provision, we are submitting the following revisions to our homeowner product in
American Economy Insurance Company (AEIC). We are requesting a new business effective date of 2/15/2025.
The Introductory Rate/Rule filing was submitted under SERFF Tracking No: LBPM-133988678. We are not updating any of our
Homeowners Rates or Forms with this filing.
The changes associated with this revision have a 0.0% rate impact.
Summary of Filing Materials
This filing includes the following:
1.Product Guide mock & proof: a complete copy of all rating rules that are changing with this revision
2.PC Certification Form
3.Price Optimization Attestation
As always, if you have any questions or concerns, please feel free to contact us. Thank you for your consideration.",,04.0 Homeowners,111,[19690],2025-02-24,,,
TRVD-G134202060,Rate,08/08/2024,02/07/2025,04/15/2025,Closed-Rates and/or Rules Accepted (10),With this filing we are amending our Quantum Homeowners 2.0 product as described in the accompanying documentation.,,04.0 Homeowners,3548,[38130],2025-02-24,,,
TRVD-G134417920,Rule,02/17/2025,05/18/2025,06/07/2025,Closed-Approved,"With this filing we are submitting revisions to our Quantum Homeowners 2.0 program as detailed in the accompanying
Explanatory Memorandum.",,04.0 Homeowners,3548,[38130],2025-02-24,"The rate filing submitted by Travelers Personal Insurance Company for their Quantum Home 2.0 product in Mississippi includes revisions to Rule 106: Coverage Packages and Rule 905: Loss Assessment. The filing was approved with an effective date requested for new business of 05/18/2025 and for renewal business of 06/07/2025. The rate filing incurred a fee of $16.00, comprising a $15 filing fee for rates/rules per company and a $1 EFT fee. The filing did not result in any increases of 25% or more for insureds. The largest and smallest cumulative effects of all rate and rule changes were both 0.0. The filing focused on revising the eligibility requirements for the aforementioned rules and does not have a rate impact.",,
TRVD-G134417957,Rule,02/17/2025,,07/07/2025,Closed-Approved,"With this filing, we are submitting rule revisions for our Homeowners product as detailed in the accompanying Explanatory
Memorandum.",,04.0 Homeowners,3548,"[19062, 19070, 25666]",2025-02-24,"This rate filing involves revisions to the Homeowners product named ""Legacy Homeowners"" by The Automobile Insurance Company of Hartford, Connecticut, The Standard Fire Insurance Company, and The Travelers Indemnity Company of America in Mississippi. The filing includes changes to Rule 305 High Value Home Coverage, Rule 511 Loss Assessment Coverage, and Rule 530 Additional Coverage Endorsement - ACE. The effective date for these revisions is requested to be 07/07/2025. 

The filing was submitted on 02/17/2025 and received disposition approval on 02/19/2025. The filing indicates there will be no rate impact associated with the changes made in this filing. Key changes include adjustments to coverage limits, eligibility requirements, and additional coverages for the Homeowners program. The overall percentage rate impact for this filing is indicated as 0.000%, and there is no monetary impact on the written premium or the number of policyholders affected.

If you require further information or specific details from the rate filing, please let me know.",,
TRVD-G134418006,Rule,02/17/2025,,07/07/2025,Closed-Approved,With this filing we are amending our Quantum Homeowners product as detailed in the Explanatory Memorandum.,,04.0 Homeowners,3548,"[27998, 36145]",2025-02-24,"Based on the filing information provided for The Travelers Home and Marine Insurance Company and Travelers Personal Security Insurance Company in Mississippi, the rate filing involved amendments to their Quantum Homeowners insurance product, specifically focusing on the rules 511 (Loss Assessment Coverage) and 535 (Enhanced Home Package). 

The filing was submitted on 02/17/2025 and approved on 02/18/2025. The effective date for the renewal was requested to be on 07/07/2025. This filing did not have any rate impact associated with the changes. The rate actions included in this filing were for Rule 511 Loss Assessment Coverage and Rule 535 Enhanced Home Package, both of which were approved. The disposition status for the filing was marked as approved, with no rate data applying to the filing, and no impact on written premium or policyholders. 

Additionally, the filing included a breakdown of the premium changes for the Loss Assessment Coverage and Enhanced Home Package, as well as details on the eligibility requirements and coverage enhancements for both rules. The supporting documents, including the Explanatory Memorandum, EFT Instruction and P&C Filing Form, and PC Filing Summary, were all approved as part of the filing package.

Overall, the rate filing focused on enhancing the coverage and eligibility criteria for the Quantum Homeowners product without impacting the rates for policyholders in Mississippi.",,
ALSE-134422234,Form,02/17/2025,08/28/2025,,Submitted to State,"With this filing, we will be updating the late fee listed on the application. The fee will increase from $10.00 to $15.00.",,04.0 Homeowners,8,[19232],2025-02-24,"Based on the provided information, the rate filing is related to an update in the late payment fee for Allstate Insurance Company's AIC REN/CON product in North Carolina. The late fee on the application is being increased from $10.00 to $15.00. The filing also includes revised forms for New Business Applications APP070-2 and APP073-2, which are part of the Homeowners insurance segment. The effective date requested for the new late fee structure is 08/28/2025. The filing was submitted on 02/17/2025 and is still under review by the state insurance department. The contact person for this filing is Rhonda Amann, the State Filings Manager at Allstate Insurance Company.
",,
ALSE-134422247,Form,02/17/2025,08/28/2025,,Submitted to State,"With this filing, we will be updating the late fee listed on the application. The fee will increase from $10.00 to $15.00.",,04.0 Homeowners,8,[37907],2025-02-24,"Summary of the Rate Filing:

- Company: Allstate Vehicle and Property Insurance Company
- Product Name: AVPIC HO
- State: North Carolina
- Type of Insurance: Homeowners insurance for owner-occupied properties
- Filing Type: Form
- Effective Date Requested: 08/28/2025
- Purpose of Filing: Updating the late payment fee on the application from $10.00 to $15.00
- Filing Contact: Rhonda Amann, State Filings Manager
- Filing Company Information: Allstate Vehicle and Property Insurance Company
- Insurance Coverage Details: Includes dwelling protection, other structures protection, personal property protection, loss of use, family liability protection, medical payments to others, and optional coverages like water back-up and sump discharge
- Premium Information: Total estimated annual policy premium and explanation of fees applied 
- Supporting Documents: Form Filing Questionnaire FC-048 detailing the filing purpose
- No state has disapproved this filing as of the provided information
- Additional details include property information, occupancy details, coverage options, insurance premium breakdown, estimator details, and prior insurance information

Please note that this summary provides an overview of the rate filing details for Allstate Vehicle and Property Insurance Company's AVPIC HO product in North Carolina.",,
AMSI-134398877,Deviations,02/17/2025,06/01/2025,06/01/2025,Submitted to State,"American Strategic Insurance Corp. (ASIC) respectfully submits a deviation filing for our Homeowners products HO3, HO4.
HO5, HO6 and HE7. Please refer to our filing memorandum for additional details.
Sean Gump
Product Manager
SEAN_GUMP@progressive.com",,04.0 Homeowners,155,[10872],2025-02-24,,,
AMSI-134399667,Deviations,02/17/2025,06/01/2025,06/01/2025,Submitted to State,"Progressive Southeastern Insurance Company (PSEIC) respectfully submits a deviation filing for our Homeowners product
PGR HO4. Please refer to our filing memorandum for additional details.
Sean Gump
Product Manager
SEAN_GUMP@progressive.com",,04.0 Homeowners,155,[38784],2025-02-24,"Based on the filings provided by Progressive Southeastern Insurance Company for their Homeowners (HO4) product in North Carolina, here is a summary of the rate filing:

- **Filing Type:** Deviations
- **Effective Date Requested:** June 1, 2025 for New Business and Renewal Business
- **Deviation components:** The filing includes various deviation components such as Zone Deviations, Protection Class Construction Factors, Key Factors, Underwriting Tier, Companion Policy, E-Policy Discount, Advance Quote Discount, Loss History, Paid In Full Discount, Secured Community Discount, Household Structure, Personal Property Replacement Cost, Protective Devices, and Windstorm or Hail Exclusion Credits.
- **Impact of Aggregate Deviation:** The company's proposed deviation affects all components of the line of insurance, with a percentage of 100% for both current and proposed deviation.
- **Financial Impact:** The filing indicates a total dollar amount of -$140,389 in premiums that will not be collected annually as a result of the deviation, with an average dollar difference per exposure from manual rates of -$100.66.
- **Territory Pages:** Territory definitions are provided, with corresponding deviations to NCRB territories and the related deviation factors.
- **Exception Pages:** Specific deviation components (e.g., Protection Class Construction, Key Factors, Advance Quote Discounts, etc.) with associated factors and credits are detailed for each component.

The filing seeks deviations in various areas to adjust rates and factors based on Progressive",,
USAA-134418343,Deviations,02/14/2025,06/01/2025,06/01/2025,Submitted to State,"United Services Automobile Association (USAA), USAA-Casualty Insurance Company (USAA-CIC), USAA-General Indemnity
Company (USAA-GIC), and Garrison Property and Casualty Insurance Company (Garrison) propose revisions to the
Homeowners Insurance premium rates with an overall effect of 5.1% to be effective 6/1/2025 for new business and renewal
business.
With this filing, we are adopting the North Carolina Rate Bureau Base Premiums in Circular P-25-1. We will also be preserving
our existing deviations for Windstorm or Hail Exclusion Credits and Wind Mitigation Credits. In addition, we are proposing
adjustments to the following rating deviations:
•Revise Territory Deviation Factors – Owners and Condos
With this filing, in order to meet the 6/1/2025 effective date, we have an internal deadline of 2/24/2022 to receive regulatory
approval. We understand the turnaround for this filing is shorter than expected but we are willing to meet with NC DOI at your
most convenient date and time, via teleconference, if there are any concerns or questions. This will help allow us to meet our
timeline and remain efficient in implementing our filing efforts.
Our rates will remain equal to or lower than North Carolina Rate Bureau.
Your approval is appreciated. If you have questions, please call me at (210) 265-7825 or email me at laura.tijerina@usaa.com.",,04.0 Homeowners,200,[25941],2025-02-24,"Based on the filing by United Services Automobile Association (USAA) in North Carolina for their NC HO Deviation, the company is proposing revisions to the Homeowners Insurance premium rates with an overall effect of 5.1%. The effective date requested for both new business and renewal business is 06/01/2025.

USAA intends to adopt the North Carolina Rate Bureau Base Premiums in Circular P-25-1 with this filing. They also plan to maintain existing deviations for Windstorm or Hail Exclusion Credits and Wind Mitigation Credits, while proposing adjustments to the Territory Deviation Factors for Owners and Condos.

The company aims to secure regulatory approval by 2/24/2022 to meet the effective date of 6/1/2025. They expressed willingness to engage with the North Carolina Department of Insurance (DOI) via teleconference if needed to address any concerns or questions promptly, indicating a commitment to efficiency in the filing process.

USAA reassures that their rates will either remain equal to or be lower than those of the North Carolina Rate Bureau. The company provides contact information for Laura Tijerina, the State Filings Advisor I, for any inquiries or clarifications regarding the filing. The filing status was changed on 02/14/2025, and the project was assigned the number 2025-01-0040.

Overall, the filing by USAA in North Carolina involves rate revisions for Homeowners Insurance, incorporating specific deviations and adjustments while",,
USAA-134418345,Deviations,02/14/2025,06/01/2025,06/01/2025,Submitted to State,"United Services Automobile Association (USAA), USAA-Casualty Insurance Company (USAA-CIC), USAA-General Indemnity
Company (USAA-GIC), and Garrison Property and Casualty Insurance Company (Garrison) propose revisions to the
Homeowners Insurance premium rates with an overall effect of 5.1% to be effective 6/1/2025 for new business and renewal
business.
With this filing, we are adopting the North Carolina Rate Bureau Base Premiums in Circular P-25-1. We will also be preserving
our existing deviations for Windstorm or Hail Exclusion Credits and Wind Mitigation Credits. In addition, we are proposing
adjustments to the following rating deviations:
•Revise Territory Deviation Factors – Owners and Condos
With this filing, in order to meet the 6/1/2025 effective date, we have an internal deadline of 2/24/2022 to receive regulatory
approval. We understand the turnaround for this filing is shorter than expected but we are willing to meet with NC DOI at your
most convenient date and time, via teleconference, if there are any concerns or questions. This will help allow us to meet our
timeline and remain efficient in implementing our filing efforts.
Our rates will remain equal to or lower than North Carolina Rate Bureau.
Your approval is appreciated. If you have questions, please call me at (210) 265-7825 or email me at laura.tijerina@usaa.com.",,04.0 Homeowners,200,[25968],2025-02-24,,,
USAA-134418351,Deviations,02/14/2025,06/01/2025,06/01/2025,Submitted to State,"United Services Automobile Association (USAA), USAA-Casualty Insurance Company (USAA-CIC), USAA-General Indemnity
Company (USAA-GIC), and Garrison Property and Casualty Insurance Company (Garrison) propose revisions to the
Homeowners Insurance premium rates with an overall effect of 5.1% to be effective 6/1/2025 for new business and renewal
business.
With this filing, we are adopting the North Carolina Rate Bureau Base Premiums in Circular P-25-1. We will also be preserving
our existing deviations for Windstorm or Hail Exclusion Credits and Wind Mitigation Credits. In addition, we are proposing
adjustments to the following rating deviations:
•Revise Territory Deviation Factors – Owners and Condos
With this filing, in order to meet the 6/1/2025 effective date, we have an internal deadline of 2/24/2022 to receive regulatory
approval. We understand the turnaround for this filing is shorter than expected but we are willing to meet with NC DOI at your
most convenient date and time, via teleconference, if there are any concerns or questions. This will help allow us to meet our
timeline and remain efficient in implementing our filing efforts.
Our rates will remain equal to or lower than North Carolina Rate Bureau.
Your approval is appreciated. If you have questions, please call me at (210) 265-7825 or email me at laura.tijerina@usaa.com.",,04.0 Homeowners,200,[18600],2025-02-24,,,
USAA-134418355,Deviations,02/14/2025,06/01/2025,06/01/2025,Submitted to State,"United Services Automobile Association (USAA), USAA-Casualty Insurance Company (USAA-CIC), USAA-General Indemnity
Company (USAA-GIC), and Garrison Property and Casualty Insurance Company (Garrison) propose revisions to the
Homeowners Insurance premium rates with an overall effect of 5.1% to be effective 6/1/2025 for new business and renewal
business.
With this filing, we are adopting the North Carolina Rate Bureau Base Premiums in Circular P-25-1. We will also be preserving
our existing deviations for Windstorm or Hail Exclusion Credits and Wind Mitigation Credits. In addition, we are proposing
adjustments to the following rating deviations:
•Revise Territory Deviation Factors – Owners and Condos
With this filing, in order to meet the 6/1/2025 effective date, we have an internal deadline of 2/24/2022 to receive regulatory
approval. We understand the turnaround for this filing is shorter than expected but we are willing to meet with NC DOI at your
most convenient date and time, via teleconference, if there are any concerns or questions. This will help allow us to meet our
timeline and remain efficient in implementing our filing efforts.
Our rates will remain equal to or lower than North Carolina Rate Bureau.
Your approval is appreciated. If you have questions, please call me at (210) 265-7825 or email me at laura.tijerina@usaa.com.",,04.0 Homeowners,200,[21253],2025-02-24,,,
SFMA-134388198,Rate/Rule,02/07/2025,03/15/2025,05/15/2025,Closed-File & Use,"We submit this filing to be effective March 15, 2025 for new business and May 15, 2025 for renewals.
Sincerely,
Adam Swope,   F.C.A.S, CPCU, MAAA
309-766-2471
adam.swope.hdbi@statefarm.com
Dan Kuntz,   F.C.A.S, CPCU, MAAA
309-766-0045
dan.kuntz.uzni@statefarm.com",,04.0 Homeowners,176,[25143],2025-02-24,"Based on the filing from State Farm Fire and Casualty Company for its HO-47662 Homeowners insurance product in Nebraska, the rate filing indicates a neutral rate change with an overall percentage revision of 14.600%. The effective date requested for new business is 03/15/2025, while for renewal business, it is 05/15/2025.

The filing introduces new coverage for Wind/Hail Deductible options of 1%, 2%, 3%, 4%, and 5%, with corresponding premium adjustments outlined in the filing. These changes are effective for both new business and renewal business, with no stated impact on the existing book of business.

Additionally, the filing included supporting documents such as P&C Actuarial Memorandum and P&C Breakdown of fees, all of which were deemed satisfied. The filing status is listed as ""Closed-File & Use"" with an effective date of 03/15/2025.",,
AMSI-134319380,Rate,02/17/2025,08/20/2025,10/20/2025,Submitted to State,"American Strategic Insurance Corp. (ASIC) respectfully submits a rate revision to our Homeowners HOS(5) program for your
review. Please see details for the proposed changes in the attached filing memorandum.
As required customer notices will be sent within seven days of this filing and a copy of the filing will be provided to the NJ
Division of the Rate Counsel.
To meet our internal IT deadlines we need to receive approval by 6/2/2025, please reach out as soon as possible if you
anticipate any delays that would impact meeting this deadline. Please do not hesitate to reach out to us should you have any
questions or concerns.
Regards,
Jonathan Augustine
Product Manager
Jonathan_R_Augustine@progressive.com",,04.0 Homeowners,155,[10872],2025-02-24,"Based on the filing with the DOI from American Strategic Insurance Corp., the insurance company is requesting a rate revision for their Homeowners HOS program in New Jersey. The proposed rate changes have an overall percentage increase of 163% for the Homeowners Special Form (HO5) program, while no changes are being proposed for the Owner-Occupied Homeowners (HOH) program, Condo-owner (HOU) program, or Renters (HOR) program. The overall impact on their total Homeowners suite of products is a positive 11%.

The indicated rate needs for the various programs are as follows:
- HOH credibility weighted indicated rate need: +58.9%
- HOS credibility weighted indicated rate need: +184.5%
- HOU indication rate need: +58.5%
- HOR indication rate need: -9.7%

The filing includes revisions to the base rates to achieve the overall rate change, and the proposed effective dates are August 20, 2025, for new business and October 20, 2025, for renewal business. The company mentions capping rates for the HO5/HOS program at +/- 20% to minimize policyholder rate dispersion.

The filing includes various exhibits, such as rate impact by segment and histogram, rate indication exhibits, and details outlining the proposed changes. Customer notices are to be sent within seven days of the filing, and approval is needed by June 2, 2025, to meet internal",,
FAIG-134306705,Prior Approval,11/14/2024,02/12/2025,03/19/2025,Pending State Action,Please see the Explanatory Memorandum in the Supporting Documents tab for complete filing details.,,04.0 Homeowners,69,"[26298, 34339]",2025-02-24,,,
FAIG-134420020,Rule,02/14/2025,05/31/2025,05/31/2025,Assigned,Please see the Filing Memo under the Supporting Documentation Tab.,,04.0 Homeowners,69,[40169],2025-02-24,,,
FAIG-134421851,Rule,02/17/2025,03/14/2025,04/18/2025,Submitted to State,Please See attached UW Guide Filing Memorandum.,,04.0 Homeowners,69,[40169],2025-02-24,"The rate filing submitted by Farmers Casualty Insurance Company in New Jersey for their Homeowners insurance product includes detailed underwriting guidelines and unacceptable risk criteria. The guidelines cover various aspects such as property occupancy, prior losses, fire risk levels, major operating systems, tree exposure, construction type, condition of property, additional risk characteristics, scheduled personal property, alarm systems, applicant criteria, insurance to value, dwelling units, coastal risks, coverage level limits, renewal underwriting guidelines, and conditions for non-renewal. The filing also outlines specific requirements and restrictions for different types of properties and risks, highlighting the company's approach to managing risk and ensuring insurability.",,
FAIG-134423346,Form,02/18/2025,05/31/2025,05/31/2025,Assigned,Please see the Explanatory Memorandum in the Supporting Documents tab for complete filing details.,,04.0 Homeowners,69,[40169],2025-02-24,"The rate filing submitted by Farmers Casualty Insurance Company pertains to their Homeowners - R2 product in New Jersey. The filing includes two forms: Service Line Coverage (HE5130) and Equipment Breakdown Coverage (HE5140). 

The Service Line Coverage form introduces coverage for service line occurrences and additional coverages related to environmental, safety, and efficiency improvements. It details definitions, covered properties, additional coverages, exclusions, coverage limits, and special deductibles. 

The Equipment Breakdown Coverage form introduces coverage for equipment breakdowns and includes additional coverages for expediting expenses, refrigerated contents, pollution cleanup, off-premises coverage, and environmental improvements. It also provides definitions, additional coverages, coverage details, exclusions, and deductible information.

Both forms include information on definitions, additional coverages, coverage limits, exclusions, and special deductibles specific to the respective coverage areas. The effective date requested for the rate filing is 05/31/2025 for new and renewal business. The filing was reviewed and submitted by Michael Moore, the Filing Manager at Farmers Casualty Insurance Company.",,
FORE-134426624,Rate/Rule,02/20/2025,03/15/2025,04/15/2025,Assigned,"Thank you for your approval of SERFF Tracking #FORE-134103487. Upon further of this filing, we note that the Farm or
Ranch premium modifier was inadvertently left in the manual. We are removing it to reinforce our original intent.",,04.0 Homeowners,69,[11185],2025-02-24,"This rate filing pertains to the Manufactured Home Program offered by Foremost Insurance Company in New Jersey for Owner Occupied and Tenant policies. The filing includes modifications to premium calculations for various coverages such as Dwelling (DWELL), Personal Property (PP), and Other Structures (OS), with adjustments based on factors like insured age, policy type, location, insurance score, deductible amount, and affinity association. The filing also outlines premium modifiers for specific policy attributes such as multi-policy discounts, auxiliary heating devices, and affiliations with certain organizations. Additionally, the filing includes updates to coverage base rates, premium adjustment calculations, and subtotal calculations for different coverage components.",,
FORE-134426695,Rate/Rule,02/20/2025,03/15/2025,04/15/2025,Assigned,"Thank you for your approval of SERFF Tracking #FORE-134103536. Upon further of this filing, we note that the Farm or
Ranch premium modifier was inadvertently left in the manual. We are removing it to reinforce our original intent.",,04.0 Homeowners,69,[11800],2025-02-24,"Summary of Rate Filing for Foremost Property and Casualty Insurance Company's Manufactured Home Program in New Jersey:
- **Company**: Foremost Property and Casualty Insurance Company
- **Product Name**: Manufactured Home Program
- **State**: New Jersey
- **Type of Insurance/Sub-Type**: Homeowners/Mobile Homeowners
- **Filing Type**: Rate/Rule
- **Date Submitted**: 02/20/2025
- **Effective Date Requested (New)**: 03/15/2025
- **Effective Date Requested (Renewal)**: 04/15/2025
- **SERFF Tracking Number**: FORE-134426695
- **Company Tracking Number**: B-104
- **Filing Description**: The Farm or Ranch premium modifier was inadvertently left in the manual and has been removed to align with the original intent.
- **Key Contacts**:
  - Filing Contact: Kaan Cidanli, kaan.cidanli@farmersinsurance.com, 616-956-3645
  - Company Information: PO Box 2450, Grand Rapids, MI 49501-2450, (616) 942-3000 ext.
- **Base Rate Calculation**: Premium adjustments based on factors such as insurance score, deductible amount, age of home, auxiliary heating device, and central fire alarm are calculated as per the provided rate schedule.
- **Premium Modifiers**: Premium modifiers like In",,
