SERFF Tr Num,Filing Type,Date Submitted,Effective Date Requested (New),Effective Date Requested (Renewal),SERFF Status,Filing Description,Filing Method,TOI,Group_Code,Company_Codes,week_date,gpt_3_5_summary,o1_mini_summary,xai_summary
FORE-134405214,Rate/Rule,02/12/2025,06/01/2025,07/01/2025,Assigned,We are requesting revisions to the rule and rate sections.,,04.0 Homeowners,69,[11185],2025-02-24,"Based on the extensive exhibit provided, here is a summary of the rate filing for Foremost Insurance Company's Manufactured Home Program in Rhode Island:

- **Filing Details**: Foremost Insurance Company, based in Grand Rapids, Michigan, is submitting a rate and rule filing for their Manufactured Home Program in Rhode Island.
  
- **Requested Effective Dates**: The company is requesting an effective date of 06/01/2025 for new policies and 07/01/2025 for renewals.
  
- **Summary of Changes**:
  - The overall percentage change in rates is indicated to be 160.2%, with a significant increase of 30% compared to the last rate revision on 05/15/2024.
  
- **Supporting Documents**:
  - The submission includes various actuarial support documents, rate data, loss development exhibits, premium trends, and catastrophe adjustment factors.

- **Rate Adjustment Details**:
  - The rate change type is indicated to be an increase, with various factors impacting property and liability coverages.
  
- **Loss Development Trends**:
  - The loss trends show adjustments for different time frames, with factors and ratios calculated for property and liability coverage groups.

- **Catastrophe Adjustment**:
  - The filing includes a hurricane catastrophe adjustment factor to account for extreme events and the associated costs in the rate calculations.

- **Expense Analysis**:
  - Unallocated Loss Adjustment Expenses (ULAE) are factored into",,
FORE-134406034,Rate/Rule,02/12/2025,06/01/2025,07/01/2025,Assigned,We are requesting revisions to the rule and rate sections.,,04.0 Homeowners,69,[11800],2025-02-24,"Based on the information provided in the filing, it appears as follows:

1. **Company Information:**
- **Company Name:** Foremost Property and Casualty Insurance Company
- **State of Domicile:** Michigan
- **Filing Company Address:** P.O. Box 2450, Grand Rapids, MI 49501-2450
- **Contact Person:** Kaan Cidanli
- **Email:** kaan.cidanli@farmersinsurance.com
- **Phone:** 616-956-3645

2. **Filing Details:**
- **State:** Rhode Island
- **TOI:** 04.0 Homeowners
- **Sub-TOI:** 04.0002 Mobile Homeowners
- **Product Name:** Manufactured Home Program
- **Filing Type:** Rate/Rule
- **Filing Company Tracking #:** M-37
- **SERFF Tracking #:** FORE-134406034
- **Date Submitted:** 02/12/2025
- **Effective Date Requested (New):** 06/01/2025
- **Effective Date Requested (Renewal):** 07/01/2025

3. **Rate Change Details:**
- **Filing Method:** Prior Approval
- **Rate Change Type:** Increase
- **Overall Percentage of Last Rate Revision:** 30.000%
- **Effective Date of Last Rate Revision:** 05/15",,
LBPM-134357428,Rate,12/20/2024,03/15/2025,04/26/2025,Pending State Action,"In accordance with Rhode Island’s filing provision, Safeco Insurance Company of America (SICA) is respectfully submitting the
following revision to its Renters and Condo rating program with a new business and renewal business effective date of March
15th, 2025, and April 26th, 2025.  This revision will result in a rate impact of 21.7%.
Summary of Filing Materials
This filing includes the following:
1.Base rate unity
2.Coverage A base
3.Territory Unity
As always, if you have any questions or concerns, please feel free to contact us. Thank you for your consideration.",,04.0 Homeowners,111,[24740],2025-02-24,"The rate filing is for Safeco Insurance Company of America for their Homeowners Condominium product in Rhode Island. The filing was submitted on 12/20/2024 with a requested effective date of 03/15/2025 for new business and 04/26/2025 for renewal business. The filing includes a rate impact of 21.7%.

The filing involves a revision to the Renters and Condo rating program, resulting in a rate impact of 21.7%. The key components of the filing include:
1. Base rate unity for Condominiums
2. Coverage A base for Condominiums
3. Territory Unity for Renters

The analysis and projections in the filing are based on historical data and trends, with a focus on loss development, expense calculations, catastrophic hazard provisions, reasonable profit margins, and other related factors. The filing also includes details on claim counts, exhibit analyses, and supporting documents for actuarial justification.

The correspondence includes requests for additional information and responses from Oliver Wyman Actuarial Consulting, Inc., indicating a comprehensive review process. The requested information is to be provided via SERFF, ensuring transparency and compliance with regulatory requirements.",,
SFMA-134180213,Rate/Rule,07/18/2024,05/01/2025,07/01/2025,Pending State Action,"We are filing revised rates to our independent Rhode Island Homeowners Program, which results in a rate level change of
14.0% for that program in the State Farm Fire and Casualty Company.  The details of and support for the change are outlined
in the attached Filing Memorandum and supporting exhibits.
The rate level changes contained in this filing specifically consider the expected effect that any prior changes in policy
language will have on our future underwriting experience.   The changes detailed in this filing reflect our best efforts to
recognize our actuarially suggested income needs and have premiums that are as competitive as possible.
We do not rely solely on rate activity to achieve our objective of continued financial solidity.  We also concentrate on continued
improvements in the way we service the business we write.  These improvements range from internal expense controls to
ongoing enhancements in the loss settlement process.  We also invest and participate in many loss prevention and control
activities.  Attached is an exhibit that outlines some of these activities.
I hereby certify that to the best of my knowledge this filing complies with all applicable Rhode Island laws and regulations now
in effect.
We request your approval of this filing to be effective May 1, 2025 for new business and July 1, 2025 for renewals.
In order to allow necessary lead time to implement this revision by the effective date above, we would begin implementation
procedures on February 28, 2025, if able.
Sincerely,
Jeff Clinch,   F.C.A.S, CPCU, MAAA
309-766-9940
jeff.clinch.gfdl@statefarm.com
Maria Bunner,   A.C.A.S, MAAA
309-994-5365
maria.bunner.k1rp@statefarm.com",,04.0 Homeowners,176,[25143],2025-02-24,"The rate filing submitted by State Farm Fire and Casualty Company for their independent Rhode Island Homeowners Program includes a rate level change of 14.0% for that program. The filing details the support and reasoning for this change, emphasizing considerations for prior changes in policy language and competitiveness of premiums. It highlights a focus on financial stability through a combination of rate adjustments and improvements in servicing business, expense controls, and loss prevention activities.

Key details of the filing:
- **Company**: State Farm Fire and Casualty Company
- **Filing Type**: Rate/Rule
- **Date Submitted**: 07/18/2024
- **Effective Date Requested (New)**: 05/01/2025
- **Effective Date Requested (Renewal)**: 07/01/2025
- **Rate Change**: 14.0% increase for the Rhode Island Homeowners Program
- **Filing Status**: Pending State Action
- **Primary Author**: Jeff Clinch, F.C.A.S, CPCU, MAAA
- **Key Contacts**: Maria Bunner, A.C.A.S, MAAA

The filing was supported by various exhibits, comparisons, and procedural information to justify the rate adjustments made. It also includes responses to objections raised during the review process, indicating ongoing engagement with regulators.

This comprehensive rate filing demonstrates State Farm's commitment to maintaining financial solidity, competitiveness in premiums, and continuous improvement in service and risk management practices.",,
USAA-134357685,Rate,12/20/2024,03/21/2025,06/21/2025,Pending State Action,"Based on a review of the latest Renters experience, United Services Automobile Association (USAA), USAA-Casualty
Insurance Company (USAA-CIC), USAA-General Indemnity Company (USAA-GIC), and Garrison Property and Casualty
Insurance Company (Garrison) propose revisions to Renters Contents and Liability premium rates with an overall effect of
4.8% to be effective March 21, 2025 for new business and June 21, 2025 for renewal business.
We wish to receive approval by February 24, 2025.",,04.0 Homeowners,200,"[25941, 25968, 18600, 21253]",2025-02-24,"Based on the detailed documentation provided in the filing from United Services Automobile Association (USAA), USAA-Casualty Insurance Company (USAA-CIC), USAA-General Indemnity Company (USAA-GIC), and Garrison Property and Casualty Insurance Company, the companies are proposing revisions to Renters Contents and Liability premium rates with an overall effect of 4.8%. The proposed rate changes are aimed to be effective on March 21, 2025, for new business and June 21, 2025, for renewal business.

The key highlights of the filing include:
1. Company Information: The filing involves multiple insurance companies under the USAA Group.
2. Product Details: The filing pertains to Renters Contents and Liability insurance.
3. Filing Type: This is a rate filing that requires prior approval.
4. Submission Date: The filing was submitted on 12/20/2024.
5. Status: The filing is pending state action in Rhode Island.
6. Correspondence: Several objection letters, response letters, and notes are provided in the filing.
7. Financial Information: The filing includes details on filing fees and rate data.
8. Actuarial Support: The filing contains detailed actuarial support for the proposed rate changes, including premium trends, loss trend factors, large loss adjustments, catastrophe provisions, expense provisions, profit and contingency provisions, and more.
9. Compliance: The filing addresses compliance with Rhode Island laws and regulations related",,
ALSE-134216877,Rate/Rule,08/16/2024,10/28/2024,12/12/2024,Closed-Approved,"With this filing, we are proposing an overall 19% rate level change to the Allstate Indemnity Company Homeowners -
Condominium program in the state of South Carolina.
The overall rate level change has been achieved through revision of the Rate Adjustment Factor and Coverage A amounts.
Further information regarding these changes can be found in the enclosed attachments.
Please note the assumed effective date of the indication is December 5, 2024.",,04.0 Homeowners,8,[19240],2025-02-24,"This filing details a rate change proposal for Allstate Indemnity Company's homeowners-condominium program in South Carolina. The overall rate level change being proposed is +19.0%, achieved through adjustments to the Rate Adjustment Factor and Coverage A amounts.

Key Details:
1. **Company**: Allstate Indemnity Company
2. **State**: South Carolina
3. **Product Name**: AI CON
4. **Type**: Rate/Rule Filing
5. **Date Submitted**: 08/16/2024
6. **Effective Date Requested**: 10/28/2024 for New, 12/12/2024 for Renewal
7. **Dispositions**: Approved with an effective date of 10/28/2024 and a +19.0% rate change

**Major Contents**:
1. **Attachment**: Explanatory Memorandum detailing the rate change proposal and supporting documents.
2. **Rate Page Calculation Options**: Describes the methodology for calculating the rates based on different factors.
3. **Actuarial Exhibits**: Property Actuarial Exhibits with key financial and risk data.
4. **Insurance Expense Exhibits**: Details the expenses related to insurance.
5. **Objection Response Letters**: Details objections raised and responses provided.
6. **Filing Fees**: No fee required for this filing.

**Project Name/Number**: 19% Rate Change - Rate Adjust Factor Coverage A/RITM060951",,
TRVD-G134419614,Rule,02/14/2025,03/14/2025,05/03/2025,Closed-Approved,"With this filing we are submitting revisions to our Quantum Homeowners 2.0, Quantum Home, and Legacy Home programs as
detailed in the accompanying Explanatory Memorandum.",,04.0 Homeowners,3548,"[19062, 19070, 25666, 28188, 36137, 36161]",2025-02-24,"The rate filing involves revisions to several rules and coverage packages for homeowners insurance products offered by various companies under Travelers group in South Dakota. The filing includes changes to rules such as Rule 106: Coverage Packages, Rule 905: Loss Assessment, Rule 511: Loss Assessment Coverage, Rule 535: Enhanced Home Package, Rule 305: High Value Home Coverage, Rule 511: Loss Assessment Coverage, and Rule 530: Additional Coverage Endorsement - ACE. These revisions aim to update eligibility requirements, coverage limits, rates, and premium calculations for different coverage options within the homeowners insurance policies. The filing was submitted by The Automobile Insurance Company of Hartford, Connecticut, and includes multiple exhibits detailing the specific changes made to each rule or coverage package. The overall rate impact indicated in the filing is 0.000%, with no written premium change and no policyholders affected by the rate filing.",,
ALSE-134407748,Rate,02/06/2025,02/10/2025,12/10/2025,Closed-Approved,"In accordance with TCA §56-5-302, Allstate wishes to submit this rate filing as File and Use under the expedited alternative
provision. There have been no ANAIC Homeowners filings to use this provision to date.
With this filing, Allstate is proposing an overall 0.0% rate level change to the Allstate North American Insurance Company
(ANAIC) Homeowners program in the state of Tennessee.
Allstate is proposing revisions to the following rating plans: Roof Shape Factors and Welcome Factors. The overall rate level
change has been achieved through revision of the Rate Adjustment Factors. Further information regarding these changes can
be found in the enclosed attachments.
This change will apply to new business written on or after 2/10/2025 and for renewals effective on or after 12/10/2025.",,04.0 Homeowners,8,[11110],2025-02-24,"The rate filing submitted by Allstate North American Insurance Company for its ANAIC HO (Homeowners) program in Tennessee proposes an overall 0.0% rate level change. The filing includes revisions to rating plans for Roof Shape Factors and Welcome Factors, achieved through adjustments to Rate Adjustment Factors.

Key details of the filing include:
- **Filed on:** 02/06/2025
- **Effective Date Requested (New):** 02/10/2025
- **Effective Date Requested (Renewal):** 12/10/2025
- **Filing Method:** Rate, under the expedited alternative provision of TCA §56-5-302
- **Disposition Date:** 02/14/2025
- **Filing Status:** Closed-Approved
- **State Tracking #:** 250378
- **Company Tracking #:** R58351
- **State:** Tennessee

The summary of rating plan changes includes modifications to the Welcome Factor for enhancing competitiveness and revisions to Roof Shape factors to address an unexpected mix of data.

For more detailed information on the proposed rate adjustments and supporting documents, the filing includes several attachments such as Rate Justification for Personal Lines, Rate/Rule Filing Checklist, Objection Response, and Side-by-Sides.

If you require further analysis or details on specific aspects of this filing, feel free to let me know.",,
LBPM-134395911,Rate,02/03/2025,,06/01/2025,Closed-Approved,"In accordance with Tennessee’s regulatory provision, Safeco Insurance Company of America (SICOA), General Insurance
Company of America (GICOA), and First National Insurance Company of America (FNICA), is requesting the following
changes: Condo will have territory unity rates updated.
The impact on renewal business premiums is 8.0%.
The renewal business effective date is on or after June 1, 2025.
Thank you for reviewing our filing. If you have any questions or concerns, please reach out to us.",,04.0 Homeowners,111,"[24732, 24740, 24724]",2025-02-24,"The insurance company in question, General Insurance Company of America, along with Safeco Insurance Company of America and First National Insurance Company of America, filed for a rate change in the state of Tennessee for their Condo homeowners insurance product. The filing was submitted on 02/03/2025 with a SERFF Tracking Number of LBPM-134395911 and was approved on 02/14/2025 with an effective date of 06/01/2025.

Summary of the Rate Filing:
- Companies involved: General Insurance Company of America, Safeco Insurance Company of America, First National Insurance Company of America
- Product: Condo homeowners insurance
- State: Tennessee
- Type of Insurance/Sub-Type of Insurance: 04.0 Homeowners/04.0001 Condominium Homeowners
- Filing Type: Rate
- Date Submitted: 02/03/2025
- SERFF Tracking Number: LBPM-134395911
- Effective Date: 06/01/2025
- Requested rate change: A 8.0% rate increase for Condo homeowners insurance. General Insurance Company of America had an overall rate impact of 8.5%, Safeco with 7.5%, and First National with 6.5%.
- Number of Policy Holders Affected: General Insurance Company of America had 34 policyholders affected, Safeco had 649, and First National had 3.
- Written Premium",,
LBPM-134418098,Rate/Rule,02/14/2025,04/21/2025,,Submitted to State,"In accordance with Tennessee's filing provision, we are submitting the following revisions to our homeowner product written
into Peerless Indemnity Insurance Company (PIIC) which was licensed by a Tennessee Certificate of Authority dated October
17th, 2008. We are requesting a new business effective date of 4/21/2025.
The Introductory Rate/Rule filing was submitted under SERFF Tracking No.: LBPM-133391003.
Due to our internal system limitations, we seek approval by 4/3/2025 to implement on the requested effective date.
The changes associated with this filing have a 0.0% rate impact.  There is no impact to in-force policies with this filing.
This filing includes the following:
1.Tiering Manual: Updated Factor Tables used in the Tiering Program
2.Tiering Premium Determination: the complete rating algorithm to calculate a customer’s tier score.
3.Rule Manual: a complete copy of all rating rules that are changing with this revision.
4.Modeling support memo for the new program and rating structure
5.Investment Income Exhibit
6.Rate/Rule Filing Checklist
We appreciate your review of this filing. Should you have any questions or concerns, please do not hesitate to contact us
directly.",,04.0 Homeowners,111,[18333],2025-02-24,"The rate filing is a submission by Peerless Indemnity Insurance Company for revisions to their homeowner product in Tennessee, with a requested effective date of 04/21/2025. The filing includes updates to tiering manuals, premium determination algorithms, and rating rules. There is no rate impact associated with the changes, and existing policies will not be affected. The filing provides detailed information on tier variables, tier coverage factors, customer pricing factors, location factors, and property factors. Additionally, it outlines guidelines for determining insurance premiums based on factors like roof appearance, solar panels, building footprint, and various other criteria. The filing seeks approval by 4/3/2025 for implementation on the requested effective date and includes supporting documents like modeling memos and investment income exhibits. The contact person for this filing is Matthew Rowland, a State Filings Specialist at Peerless Indemnity Insurance Company.",,
LEMO-134299492,Form/Rate/Rule,12/17/2024,02/11/2025,04/12/2025,Closed-Approved,"A revision to Lemonade’s homeowners insurance program is hereby submitted for the State’s review. The proposed rate level
change is 30.0% for HO-3, 10.0% for HO-6, and 2.4% for HO-4. The Company respectfully requests that this filing apply to all
new business policies written on or after February 11, 2025 and to all renewal business effective on or after April 12, 2025.
Please see the Explanatory Memorandum for more information.
Please note we have submitted one exhibit confidentially via email. We look forward to your review.",,04.0 Homeowners,5032,[16023],2025-02-24,"The rate filing submitted by Lemonade Insurance Company for their Homeowners product in Tennessee includes a proposed rate level change of 30.0% for HO-3, 10.0% for HO-6, and 2.4% for HO-4. The effective date requested for new business is 02/11/2025 and for renewal business is 04/12/2025, with the approval status of the filing being ""Closed-Approved."" The revised effective dates for new business and renewal business are 04/08/2025 and 06/07/2025, respectively.

Some of the key documents and forms involved in the rate filing include Declarations Page, Lemonade Homeowners Form, Lemonade Renters Form, Lemonade Condo Form, Interested Party Endorsement, Scheduled Personal Property Endorsement, and various other endorsements and coverage forms related to specific aspects of the homeowners insurance policy.

The filing also addresses objections raised regarding the proposed changes to payment plan rules, providing additional data to support the installment fees calculations. Lemonade Insurance Company has withdrawn the proposed changes to installment fees for HO4 in response to objections and will refine the filing for resubmission at a later date. The company has provided detailed responses to objections and rate justifications to ensure compliance with state regulatory requirements.",,
SFMA-134378093,Rate/Rule,01/16/2025,05/15/2025,07/01/2025,Pending State Action,"We are filing revised rates to our independent Tennessee Homeowners Program, which results in a rate level change of 14.8%
for that program in the State Farm Fire and Casualty Company.  The details of and support for the change are outlined in the
attached Filing Memorandum and supporting exhibits.
The rate level changes contained in this filing specifically consider the expected effect that any prior changes in policy
language will have on our future underwriting experience.   The changes detailed in this filing reflect our best efforts to
recognize our actuarially suggested income needs and have premiums that are as competitive as possible.
We do not rely solely on rate activity to achieve our objective of continued financial solidity.  We also concentrate on continued
improvements in the way we service the business we write.  These improvements range from internal expense controls to
ongoing enhancements in the loss settlement process.  We also invest and participate in many loss prevention and control
activities.  Attached is an exhibit that outlines some of these activities.
We request your approval of this filing to be effective May 15, 2025 for new business and July 1, 2025 for renewals.
In order to allow necessary lead time to implement this revision by the effective date above, we would begin implementation
procedures on March 14, 2025, if able.
Sincerely,
Jeff Clinch,   F.C.A.S, CPCU, MAAA
309-766-9940
jeff.clinch.gfdl@statefarm.com
Taylor Peltier,   F.C.A.S, CPCU, MAAA
309-735-0482
taylor.peltier.fhnr@statefarm.com",,04.0 Homeowners,176,[25143],2025-02-24,"Based on the detailed information provided in the filing from State Farm Fire and Casualty Company for their Tennessee Homeowners Program, it is evident that they are seeking approval for revised rates. Here are key takeaways from the filing:

1. **Request for Rate Change**: State Farm is proposing a rate level change of 14.8% for their Tennessee Homeowners Program, divided into Non-Tenant Homeowners, Renters, and Condominium Unitowners policy forms.

2. **Effective Dates**: The requested effective date for the new business is May 15, 2025, and for renewals, it is July 1, 2025.

3. **Rate Changes by Policy Form**:
    - Homeowners: Indicated rate change of 15.0%
    - Renters: Indicated rate change of 16.3%
    - Condominium Unitowners: Indicated rate change of 15.9%
    - Overall program rate change: 14.8%

4. **Rate Adjustment Factors**:
    - Changes in basic premiums, location rating, construction factors, amount of insurance factors, loyal customer discounts, and deductibles are being revised.

5. **Introduction of Wind/Hail Deductibles**: The filing includes the introduction of 1%, 2%, 3%, 4%, and 5% Wind/Hail deductible options.

6. **Building Ordinance or Law Coverage**: The coverage for contingent liability due to building laws is included",,
SFMA-134400104,Rate/Rule,02/19/2025,07/15/2025,09/01/2025,Assigned,"We are filing revised rates to our independent Tennessee Rental Dwelling and Rental Condominium Unitowners Programs,
which results in a rate level change of 12.5% for those programs in the State Farm Fire and Casualty Company.  The details of
and support for the change are outlined in the attached Filing Memorandum and supporting exhibits.
The rate level changes contained in this filing specifically consider the expected effect that any prior changes in policy
language will have on our future underwriting experience.
We request your approval of this filing to be effective July 15, 2025 for new business and September 1, 2025 for renewals.
In order to allow necessary lead time to implement this revision by the effective date above, we would begin implementation
procedures on May 16, 2025, if able.
Sincerely,
Jeff Clinch,   F.C.A.S, CPCU, MAAA
309-766-9940
jeff.clinch.gfdl@statefarm.com
Taylor Peltier,   F.C.A.S, CPCU, MAAA
309-735-0482
taylor.peltier.fhnr@statefarm.com",,04.0 Homeowners,176,[25143],2025-02-24,"The rate filing pertains to State Farm Fire and Casualty Company's Rental Programs in Tennessee, specifically focusing on the Rental Dwelling Program (RDP) and Rental Condominium Unitowners Program (RCUP). Here is a summary of the key points from the filing:

1. **Indicated Rate Change:** The indicated rate change for the Rental Dwelling Program is 11.5%, while for the Rental Condominium Unitowners Program, it is 39.7%.
   
2. **Effective Dates:** The rate changes are planned to go into effect on July 15, 2025, for new business and September 1, 2025, for renewals.

3. **Premium Changes:** The rate changes are being implemented to adjust basic premiums for each program, along with adjustments for deductibles, basic premium adjustments, optional coverages, and other factors affecting premiums.

4. **Detailed Analysis:** The filing provides a detailed analysis of the development of the indicated rate changes, including factors like loss ratios, loss trends, expenses, profit margins, and adjustments for various perils.

5. **Manual Changes:** Manual pages have been revised to reflect the updated rates and rules, including changes in base rates, subzone factors, construction factors, and risk amount factors.

6. **Supporting Documentation:** The filing includes supporting documents such as loss ratio calculations, premium trends, loss adjustment expenses, and a breakdown of adjustments applied to arrive at the indicated rate changes.

7.",,
ALSE-134425684,Rate/Rule,02/19/2025,03/03/2025,04/17/2025,Submitted to State,"With this filing, Allstate is proposing an overall 10.9% rate level change to the Allstate Indemnity Company (AI) Homeowners -
Manufactured Home (MFH) program in the state of Texas.
The overall rate level change has been achieved through revision of the Rate Adjustment Factor and Reinsurance Rate
Adjustment Factor. Further information regarding these changes can be found in the enclosed attachments.
This change will apply to new business written on or after 3/3/2025 and for renewals effective on or after 4/17/2025.",,04.0 Homeowners,8,[19240],2025-02-24,"Based on the information provided in the filing by Allstate Indemnity Company for their AI MFH (Manufactured Home) product in Texas, the company is proposing an overall 10.9% rate level change. This change is achieved through revisions in the Rate Adjustment Factor (RAF) and Reinsurance Rate Adjustment Factor (NCOR). The proposed rate change will apply to new business written on or after March 3, 2025, and for renewals effective on or after April 17, 2025. 

The filing includes various attachments and exhibits to support the proposed rate change, such as actuarial support documents, historical experience data, expense information, and underwriting proﬁt provision calculations. The company has also provided information on the development of the rate level indication, adjustments to non-weather losses, adjustments to weather losses, modeled losses, incurred loss ratios, and loss adjustment expenses.

Furthermore, the filing includes detailed information on the company's expenses and profit provisions, including provisions for fixed expenses, commissions, taxes, and underwriting profit. The methodology used to develop the retained risk provision for high-layer retained hurricane exposure is also explained.

Overall, the filing outlines the steps taken by Allstate Indemnity Company to justify the proposed rate change for its AI MFH product in Texas, including detailed explanations and calculations for various aspects of the rate filing.",,
ALSE-134425865,Rate/Rule,02/19/2025,03/03/2025,04/17/2025,Submitted to State,"With this filing, Allstate is proposing an overall 4.0% rate level change to the Allstate Vehicle and Property Insurance Company
(AVPIC) Homeowners - Owner Occupied Homeowners (HO) program in the state of Texas.
The overall rate level change has been achieved through revision of the Rate Level Factors. Further information regarding
these changes can be found in the enclosed attachments.
This change will apply to new business written on or after 3/3/2025 and for renewals effective on or after 4/17/2025.",,04.0 Homeowners,8,[37907],2025-02-24,"Based on the information provided in the filing with the Department of Insurance (DOI) from Allstate Vehicle and Property Insurance Company for the AVPIC HO program in Texas, the following key points can be summarized:

1. **Rate Change Proposal:** 
   - Allstate is proposing an overall 4.0% rate level change to the AVPIC Homeowners - Owner Occupied Homeowners (HO) program in Texas.
   - The rate change is achieved through revision of the Rate Level Factors.
   - The change will apply to new business written on or after 3/3/2025 and for renewals effective on or after 4/17/2025.
   
2. **Company Information:**
   - Allstate Vehicle and Property Insurance Company is the filing company.
   - State of Domicile: Illinois.
   - Company Type: Property and Casualty.
   - Group Name: Allstate.
   
3. **Rate Impact and History:**
   - The overall percentage of the last rate revision was 6.700% on 10/14/2024.
   - The current rate revision proposed is an increase of 4.0%.
   - The number of policyholders affected for this program is 822,433 with a written premium change of $102,846,965.

4. **Expense and Profit Provision:** 
   - Fixed expenses, commission and brokerage expense, taxes, and other fees have been factored into the proposal.
   -",,
AMSI-133493206,Underwriting Guidelines,08/30/2023,08/30/2023,10/30/2023,Closed-CL-Closed; No additional info required at this time,"ASI Lloyds (ASIL) respectfully submits for your review, under the file and use provision, a revision to our Homeowners HOB
and HOU program. Please refer to the attached exhibits for further details and note this is a 'partial set' filing for HOB and a 'full
set' filing for HOU.
If you have any questions or comments, please do not hesitate to contact me at 866-274-8765 ext. 1931 or via email at
amason@asicorp.org.
Sincerely,
Andy Mason
Product Manager, State of Texas",,04.0 Homeowners,155,[11059],2025-02-24,"Based on the information provided in the filing, here is a summary of the rate filing by ASI Lloyds for their Homeowners insurance product in Texas:

- Filing Type: Underwriting Guidelines
- Effective Date Requested:
   - New: 08/30/2023
   - Renewal: 10/30/2023
- Filing Status: Closed; No additional info required at this time
- Authors: Andrew Mason, Jennifer Nogueira, Melanie Maynard, Wendy Wilson
- Reviewers: Will Dotson (primary), Sharalyn Taylor, Joan Gwynn
- Disposition Date: 02/14/2025
- Reason for Closure: The issues in this filing are being addressed in a subsequent filing - TDI File # S727565 - Condo & S725296 HOH/HOB
- Contact Information:
  - Product Manager: Andrew Mason
  - Email: andrew_mason@progressive.com
  - Phone: 440-910-8151
- Company Information:
  - ASI Lloyds
  - Location: St Petersburg, FL
  - Phone: (866) 274-8765 ext. 232
- Compliance Analyst: Joan Gwynn at Texas Department of Insurance
- Supporting Document:
   - Underwriting Guidelines

Please note that this summary is based on the provided information and additional details may be available in the full filing document.",,
AMSI-134385509,Underwriting Guidelines,02/07/2025,02/11/2025,04/11/2025,Pending State Action,"ASI Lloyds (ASIL) respectfully submits for your review, under the file and use provision, a revision to our HOU program. This is
a Rule Manual filing including our countrywide updates. If you have any questions or comments, please do not hesitate to
contact me at 216-227-8065 or via email at bdedric1@progressive.com.
Sincerely,
Brian Dedrick
Condominium Product Manager",,04.0 Homeowners,155,[11059],2025-02-24,"The rate filing submitted by ASI Lloyds for their Condominium homeowners insurance product in Texas includes a revision to their HO6 program. The filing involves underwriting guidelines related to the use of third-party data and models. The company clarified that they utilize third-party claims data from C.L.U.E. Inc. for Loss History and a third-party model from Insurance Services Office, Inc. for Public Protection Classification. The submission addresses the requirements set forth in TAC 5.9342 for programs utilizing third-party data and models in underwriting. The overall rate data within the filing does not apply, as indicated in the supporting document schedules.",,
FAIG-134410989,Rate/Rule,02/11/2025,02/18/2025,05/29/2025,Pending State Action,Please see our Cover Memo attached under the Supporting Documents tab for complete details.,,04.0 Homeowners,69,[38067],2025-02-24,"Based on the information provided in the rate filing for Economy Preferred Insurance Company's Homeowners product in Texas:

1. **Company Details**:
- **Company**: Economy Preferred Insurance Company
- **Product**: Homeowners
- **State**: Texas
- **TOI/Sub-TOI**: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations

2. **Filing Type and Dates**:
- **Filing Type**: Rate/Rule
- **Date Submitted**: 02/11/2025
- **Disposition Status**: Pending State Action
- **Effective Date Requested (New)**: 02/18/2025
- **Effective Date Requested (Renewal)**: 05/29/2025

3. **Key Rate Information**:
- **Rate Change Type**: Decrease
- **Overall Percentage of Last Rate Revision**: 35.000%
- **Effective Date of Last Rate Revision**: 12/15/2023
- **Method**: File & Use

4. **Correspondence**:
- **Objection Letter**: Sent by Timothy Wendland on 02/13/2025
- **Response Letter**: Responded to objections on 02/14/2025 by Christine Remillard

5. **Rate/Rule Schedule**:
- The rate/rule schedule includes factors such as Age of Dwelling, Construction Type, Risk Group, and more, with specific",,
FAIG-134423267,Underwriting Guidelines,02/18/2025,03/14/2025,04/18/2025,Submitted to State,Please see our Filing Memorandum attached under the Supporting Documents tab for complete details.,,04.0 Homeowners,69,[38067],2025-02-24,"Based on the information provided in the filing, the Economy Preferred Insurance Company (EPIC) is preparing to implement new Homeowners Underwriting Guidelines in Texas. These guidelines are detailed and cover various risk-related factors that the company considers when accepting new business or renewals, including financial considerations, exposure management, and exceptions for valid underwriting and business reasons.

The guidelines outline unacceptable risks, such as specific property occupancy/use types, prior losses criteria, fire risk levels, major operating systems conditions, roofing requirements, tree exposure standards, construction type limitations, property condition expectations, additional risk characteristics, and various policy considerations related to insurance to value, seasonal/secondary properties, coastal risks, brush and wildfire risks, windstorm or hail deductibles, and coverage level limits like GrandProtect®.

Specific data items and attributes related to financial accounts, past due balances, account open statuses, collection accounts, and various credit-related indicators are also captured in the filing for reference and analysis by the company.

Overall, the detailed guidelines and data attributes outlined in the filing indicate a comprehensive approach by Economy Preferred Insurance Company to ensure sound underwriting practices for homeowners insurance in Texas.",,
