SERFF#,State,Group_Code,Company_Code,Company_Code_all,Objection_letter_date,Objectionletter#,Objection#,Objection,download_week
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",09/24/2024,Objection_letter7,objection16,"Objection 16           - Snowmobile Coverage, HM 8333, 10 20 (Form)           Comments: The 8/30/24 response to objection #24 explained that within the Landlord Endorsement, Coverage E - Personal Liability is deleted and replaced with Coverage E - Premises Liability and this extends the Premises Liability coverage to snowmobiles. Given the opening paragraph of the Landlord Endorsement which states that the changes in the endorsement (including Coverage E) apply only to the extent coverage is provided by the Landlord Endorsement, we do not feel this clearly indicates to an insured that the changes also extend to all other endorsements attached to the policy. As such, to avoid ambiguity regarding coverage, we are requesting the Snowmobile Coverage Endorsement be revised to include under ""Liability Losses We Cover"" a reference to Coverage E - Premises Liability when the Landlord Endorsement is attached.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",09/24/2024,Objection_letter7,objection17,"Objection 17           Comments: Regarding the expected lifetime cost of a policy, please explain the process for converting the loss cost data set to an expected cost per term data set.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",09/24/2024,Objection_letter7,objection18,Objection 18           Comments: Please provide support demonstrating that the expected cost per term aligns with the expected loss cost.,2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",09/24/2024,Objection_letter7,objection19,Objection 19           Comments: Please comment on the materiality of the adjustment from loss costs to expected cost per term.,2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",09/24/2024,Objection_letter7,objection20,"Objection 20           Comments: Please provide an illustration of the adjustment from loss cost to expected cost per term with formulas in an Excel file. SERFF Tracking #: LBPM-133259783 State Tracking #: 22-0823 Company Tracking #: 22-NJ-LM-HO-RRF-OAS2-OAS- INTRO State: New Jersey First Filing Company: Liberty Mutual Insurance Company, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 22-NJ-LM-HO-RRF-OAS2-OAS-INTRO/22-NJ-LM-HO-RRF-OAS2-OAS-INTRO PDF Pipeline for SERFF Tracking Number LBPM-133259783 Generated 02/13/2025 12:14 AM",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/23/2024,Objection_letter8,objection1,"Objection 1           Comments: Please provide support for the $24 earthquake fixed expense, or explain specifically where it is located in the filing. As mentioned in the 7/31/24 objection letter, the Department will allow a fixed policy expense fee of $100 without support. Please explain why an additional expense fee should apply to an optional coverage such as earthquake.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/23/2024,Objection_letter8,objection2,Objection 2           Comments: Please provide actuarial support/justification (other than competitor support or referring to Safeco) for the Number of Late Payments Factor.,2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/23/2024,Objection_letter8,objection3,"Objection 3           Comments: Rule G14. Tiering Program includes several auto related tier criteria including Auto Prior BI, Auto Prior Tenure, and the Count of Prior Auto Claims for At-fault Above Threshold, At-fault Below Threshold, Not At-fault, MedPay/PIP, Comp/Towing, and Total Prior Auto claims. With regard to these tier variables, please respond to each of the following: (1) Please explain how these auto variables are related to a Homeowners risk. (2) Identify specifically where the actuarial justification is located in the filing to support the use of these variables in a Homeowners Tiering program. (3) Why are these variables only applicable to the Owners form and not the Landlord policy? Please note the Department does have concerns with the use of auto variables in a Homeowners Tiering Program.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/23/2024,Objection_letter8,objection4,"Objection 4           Comments: Regarding Rule G14. Tiering Program, please explain the difference between the ""Count of Prior Not At Fault Claims"" and ""Count of Prior Auto MedPay/PIP Claims"". Please include clarification in the rule.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/23/2024,Objection_letter8,objection5,"Objection 5           Comments: Regarding Rule G14. Tiering Program, please revise the rule to specify what the Threshold is for the Auto Claims At Fault Above/Below Threshold variables.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection1,"Objection 1           - Landlord Endorsement, LMHM 8342, 10 20 (Form)           - Rule Manual, Complete (Rate)           Comments: The proposed Landlord Endorsement includes a liability exclusion for fungi/mold. Please note that absolute exclusions for fungi/mold are not permitted in forms providing Personal Liability coverage per New Jersey Bulletin 03-24. As such, liability coverage should apply up to at least $50,000 on an aggregate basis with optional increased limits up to at least $100,000. The Department notes the Homeowners policy form does not include a similar exclusion under Section II - Liability Coverages and as such, there are no rates for the increased liability limits. Please either amend the rate, rule, and/or form accordingly to comply with this requirement, explain where the policy provides this coverage, or remove the exclusion for fungi from the Landlord endorsement. Additionally, Rule G4. Landlord Policy Definition was updated on 3/1/24 to remove the reference to Additional Fungi, Wet or Dry Rot or Bacteria Coverage. As this coverage should be available under the Landlord Policy, please revise the rule to add back the reference to ""Additional Fungi, Wet or Dry Rot or Bacteria Coverage"".",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection2,"Objection 2           Comments: Given the change Rule G4. Landlord Policy Definition as referenced in the previous objection, please confirm that Section I - Additional Property Coverage - Fungi, Wet or Dry Rot, or Bacteria will apply to the Landlord policy, and that at least $10,000 first party coverage and $50,000 of liability coverage for mold will be provided for each Landlord policy, with the option to purchase additional coverage of $25,000 or $50,000 first party coverage and up to at $100,000 of liability coverage.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection3,"Objection 3           Comments: In response to objection #1 of the 5/8/24 objection letter, Rule G18. Fees was revised to state that ""unpaid premium installments on the second and subsequent payments will be subject to a $10 late fee"". Please note that per the 5/8/24 objection, the late fee can't be applied on the second and subsequent installment payments even if they are unpaid unless it is the second late payment. As such, the rule should be amended. For example, wording that states ""unpaid premium installments will be subject to a $10 late fee only on the second and subsequent late payments per policy term"" would be acceptable.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection4,"Objection 4           - Hurricane Deductible, PMKT 936, 04 12 (Form)           Comments: Regarding the non-mandatory Hurricane Deductible Notice submitted on 5/22/24, please respond to the following: (1) As the notice will be provided to insureds that select the optional Hurricane deductibles, please explain why the 5th paragraph states ""your hurricane deductible is higher than the mandatory amount"". Isn't this notice provided to insureds that do not have a mandatory deductible? SERFF Tracking #: LBPM-133259783 State Tracking #: 22-0823 Company Tracking #: 22-NJ-LM-HO-RRF-OAS2-OAS- INTRO State: New Jersey First Filing Company: Liberty Mutual Insurance Company, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 22-NJ-LM-HO-RRF-OAS2-OAS-INTRO/22-NJ-LM-HO-RRF-OAS2-OAS-INTRO PDF Pipeline for SERFF Tracking Number LBPM-133259783 Generated 02/13/2025 12:14 AM  (2) Please be advised that N.J.A.C. 11:2-42.8(a)5 requires the notice to reference where the deductible provision may be found in the policy or endorsement in addition to identifying the circumstances and conditions under which the hurricane deductible will apply. As the reference in the last paragraph to ""policy endorsements"" is not specific enough, please amend the notice to include language identifying where the deductible provision may be found similar to the last paragraph of the mandatory Hurricane Deductible notice (Form #HM 8522NJ) as shown below. Last paragraph of HM 8522NJ The above summary is for information purposes only and does not provide coverage. Your Policy Declarations in conjunction with your Policy, Special Provisions, Hurricane Deductible Endorsement HM 8341NJ and other coverage forms provide complete details of your coverage. If the above summary conflicts with the applicable policy language, the policy language prevails.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection5,"Objection 5           - 03.05.2024 Objection Support (Supporting Document)           Comments: In response to our objection regarding the required Fraud Statement on the Application, response #7 from the 3/27/24 response letter stated a sample application (Exhibit V - Sample LMHM 8900 02 03) was supplied. Please note that Exhibit V does not appear to include the Fraud Statement language required by N.J.A.C. 11:16-1.2. However, the Department notes that Exhibit III does include the required Fraud Statement language (i.e., ""Any person who includes any false or misleading information on an application for an insurance policy is subject to criminal and civil penalties."") As such, please explain when the application submitted under Exhibit V is used versus Exhibit III. Also, if the Exhibit V application will be used in NJ, then it should include the required Fraud Statement. Please confirm/explain.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection6,"Objection 6           Comments: The Water Back-up & Overflow rule, the Service Line Coverage rule, and the Home Systems and Appliances Breakdown Coverage rule reference that a waiting period may be applied to in-force business. Please provide the following regarding the waiting period: (1) What is the length of the waiting period and when does it begin? Does it begin on the date the endorsement is effective? (2) Is the length of the waiting period the same for all insureds? (3) Please confirm the waiting period will not apply to new business. (4) As the waiting period does not appear to be included in the corresponding endorsements, please explain how insureds are made aware of the waiting period. (5) The length of the waiting period should be included in the endorsement or manual rules. Please revise accordingly.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection7,"Objection 7           Comments: On 3/1/24, Rule G14. Tiering Program was revised to remove information that had been included in the initial version of the rating rule. Please respond to each of the following: (1) The initial version of Rule G14 included the experience period in paragraph 1 and language regarding no-hits and thin files in the paragraph before the ""Tier Variables"" list. Please note this information should be included in the rule manual. Please amend to add this language back. (2) Why was language removed regarding a credit-based insurance score for the named insured being obtained at new business? Will the insurance score continue to be obtained for only the named insured? Please explain.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection8,"Objection 8           Comments: Form HM 8003 includes Special Limits for Personal Property with a reference to the limit shown in the Policy Declarations. As the Declarations are not submitted for approval, any limit/deductible amounts not included in the policy form must be included in the rate/rule manual. Please clarify where the limits are listed for the personal property listed under Section I - Personal Property We Cover, paragraph 3. Special Limits for Personal Property. For example, do the Special Limit amounts with the $0.00 rate SERFF Tracking #: LBPM-133259783 State Tracking #: 22-0823 Company Tracking #: 22-NJ-LM-HO-RRF-OAS2-OAS- INTRO State: New Jersey First Filing Company: Liberty Mutual Insurance Company, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 22-NJ-LM-HO-RRF-OAS2-OAS-INTRO/22-NJ-LM-HO-RRF-OAS2-OAS-INTRO PDF Pipeline for SERFF Tracking Number LBPM-133259783 Generated 02/13/2025 12:14 AM  as shown on the rate tables for Rules OC17, OC19, OC20, OC21, OC22 and OC23 reflect the limits available for paragraph 3.a. (money), 3.c. (securities), 3.f. (theft of jewelry), 3.g. (theft of silverware), 3.l. (theft of firearms), and 3.n. (theft of tools)? Also, I could not find rules or rate tables for the personal property shown under paragraphs 3.b., 3.d., 3.e. 3.h., 3.i., 3.j., 3.k. 3.m., and 3.o. Please identify where these limits are located.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection9,"Objection 9           Comments: The rules referenced in the previous objection indicate the policy may be endorsed to increase limits. Do the corresponding rate pages for the referenced rules reflect the increased limit options for the property listed under paragraph 3. Special Limits for Personal Property? When the limits are increased for the property listed under paragraph 3. Special Limits for Personal Property, is the increased limit only reflected in the Declarations? Please clarify.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection10,"Objection 10           Comments: Section I - Personal Property We Do Not Cover references coverage up to the limits shown in the Declarations for the motorized land vehicles identified under paragraph 3.a. (used to service a residence), 3.c. (bikes, scooters, hoverboards), and 3.d. (electric vehicles operated by children). Regarding this coverage, please respond to the following: (1) Does the same limit apply to all of these motorized land vehicles? (2) Does Rule OC18 and the corresponding rate page reflect the available limits for the motorized land vehicles shown under 3.a., 3.c., and 3.d.?",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection11,"Objection 11           Comments: The following Additional Property Coverages and Additional Liability Coverages reference the limit shown in the Declarations. Please identify where in the manual the limit is listed for these coverages or add a rule that reflects the limits for these additional coverages. Additional Property Coverages (1) Debris Removal (percentage for additional amount, limit for removal of trees, aggregate limit for fallen trees) (2) Reasonable Repairs amount (3) Trees, Shrubs, and Other Plants percentage (4) Fire Department Service Charge amount (5) Land Stabilization amount (6) Household Products Coverage amount Additional Liability Coverages (1) Claims Expenses (2) Damage to Property of Others",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection12,"Objection 12           Comments: Please explain why the Personal Electronics Coverage endorsement states that the ""personal electronic device"" definition is added to the policy definitions as it appears to be identical to the ""personal electronic device"" definition in the policy form (Form #HM 8003). Please confirm the definitions are identical. If they are not identical, then why not have the definition in the endorsement replace the definition in the policy form? If they are identical, then why is the definition being added to the policy definitions in the endorsement?",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection13,"Objection 13           - Personal Electronics Coverage, HM 8316, 10 20 (Form)           Comments: Regarding the Personal Electronics Coverage endorsement that provides coverage against additional risks of SERFF Tracking #: LBPM-133259783 State Tracking #: 22-0823 Company Tracking #: 22-NJ-LM-HO-RRF-OAS2-OAS- INTRO State: New Jersey First Filing Company: Liberty Mutual Insurance Company, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 22-NJ-LM-HO-RRF-OAS2-OAS-INTRO/22-NJ-LM-HO-RRF-OAS2-OAS-INTRO PDF Pipeline for SERFF Tracking Number LBPM-133259783 Generated 02/13/2025 12:14 AM  physical loss for personal electronics devices, please explain how the coverage provided by the endorsement differs from the coverage provided for Personal Electronics Coverage under Section I - Personal Property We Coverage, paragraph 3.m. (Special Limits for Personal Property - Personal Electronics Devices). For example, it appears when the endorsement is attached, then the limit applicable to the endorsement would also apply to personal electronic devices that are considered business property rather than the Special Limit for business property under paragraphs 3.h. and 3.i. Is this correct? What other differences in coverage apply when the Personal Electronics Coverage endorsement is attached? Also, what limits are available for personal electronic devices under paragraph 3.m. versus the limits available when the Personal Electronics Coverage endorsement is attached?",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection14,"Objection 14           Comments: Please be advised that the Department will allow a minimum limit of $10,000 for vicarious parental liability. As such, please amend Section II - Additional Liability Coverages paragraph 5.b. to specify the limit or submit a rule stating what limit will be shown in the Declarations for this coverage.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection15,"Objection 15           Comments: On 3/1/24, Rule D2. Claims Free Discount and K3. Count Customer Losses Factor was revised to remove language that Personal Electronics Coverage and Valuable Articles - Scheduled & Unscheduled were removed from the list of coverages excluded from the definition of eligible claims. Please confirm this revision was intentional.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection16,Objection 16           Comments: The Landlord endorsement references that the World-Wide Additional Property Coverage is up to the percentage shown in the Policy Declarations. The percentage amount should be shown in either the endorsement or in a rate/rule. Please amend the form or rating manual accordingly.,2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection17,"Objection 17           Comments: Rule G4. Landlord Policy Definition was updated on 3/1/24 to remove the reference to ""Escape of Liquid Fuel Coverage"". As this coverage should be available for a Landlord Policy, please amend the rule to add back the reference.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection18,"Objection 18           Comments: Regarding the Inflation Protection Plan, based on the rule it appears this is mandatory for all policies. Please confirm this is correct.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection19,"Objection 19           Comments: Rule D5, D6, and D7 reference a discount when the named insured holds a policy from Liberty Mutual or a qualifying Liberty Mutual partner. Does the reference to Liberty Mutual mean any company in the Liberty Mutual Group? Also, please amend the rules to specifically list the qualifying Liberty Mutual partners.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection20,Objection 20           Comments: The Department notes the references to Rule D6. Multi-Policy Life Discount and D7. Multi-Policy Umbrella Discount were removed from the Rules index in the version of the manual submitted on 5/22/24. Please confirm these rules are still part of the manual.,2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection21,"Objection 21           Comments: The second and third paragraphs of the Online Purchase Discount rule references that in addition to the discount applying when the policy is quoted online or purchased online, it may also be applied under other circumstances related to servicing the policy. Please clarify under what ""other circumstances"" each discount (Online Quote/Online Purchase) will apply.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection22,"Objection 22           - Personal Offense Coverage Annual Aggregate Limit of Liability, HM 8319, 10 20 (Form)           Comments: According to the ""Form Filing Summary of Changes"" document, the Personal Offense Coverage Annual Aggregate SERFF Tracking #: LBPM-133259783 State Tracking #: 22-0823 Company Tracking #: 22-NJ-LM-HO-RRF-OAS2-OAS- INTRO State: New Jersey First Filing Company: Liberty Mutual Insurance Company, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 22-NJ-LM-HO-RRF-OAS2-OAS-INTRO/22-NJ-LM-HO-RRF-OAS2-OAS-INTRO PDF Pipeline for SERFF Tracking Number LBPM-133259783 Generated 02/13/2025 12:14 AM  Limit of Liability is based on Safeco's form HOM-7350 approved under SERFF Tracking #LBPM-132210987 (Dept. File #20-0070). One of the revisions under the proposed form was to the exception for Exclusion 7. (arising out of or in connection with a business conducted by an insured) to amend the exception for the rental of an ""insured location"" to reference the rental of the ""residence premises"", which may include fewer locations. As this exception for the exclusion typically applies to ""insured location"", please provide a brief explanation as to why the exception was revised to only apply to the rental of the ""residence premises"".",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection23,"Objection 23           Comments: Does the limit of liability for the Personal Offense coverage, Home Day Care coverage, Incidental Farming Package coverage, and Additional Liability to Owner Occupied Residences coverage need to be the same as the personal liability limit? If so, then this should be in the rules for these endorsements in the same way Safeco included language in the rules when the limits were required to be the same.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection24,"Objection 24           - Snowmobile Coverage, HM 8333, 10 20 (Form)           Comments: Rule OC34. Snowmobile Coverage references that the policy may be endorsed to extend Coverage E - Premises Liability (Landlord) in addition to Coverage E - Personal Liability (Homeowners) and Coverage F - Medical Payments while operating a snowmobile. As such, please explain why the Snowmobile Coverage Endorsement does not reference Coverage E - Premises Liability? Where does the form specify that Coverage E - Premises Liability is extended for snowmobiles?",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",08/09/2024,Objection_letter9,objection25,"Objection 25           Comments: On 3/11/24, the rating manual was updated to include Home Systems and Appliances Breakdown Coverage. Please submit the endorsement that will be used to provide this coverage. Also, identify if the endorsement is based on a currently approved form for a Liberty company or based on a competitor.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",07/31/2024,Objection_letter10,objection1,"Objection 1           - Special Provisions - New Jersey, HM 8100NJ, 06 22 (Form)           Comments: In response to objection #8 of the 3/6/24 objection letter, the Special Provisions was revised to add ""other than fire or lightning to the end of SECTION I - PROPERTY COVERAGES, BUILDING PROPERTY LOSSES WE DO NOT COVER, item 19. FUNGI, WET OR DRY ROT, OR BACTERIA. Please note the limitation should not apply to losses due to fire and lightning because full coverage should apply for these losses. The amendment to the exclusion does not clearly specify this as it only explains that the exclusion does not apply to coverage under the additional (limited) coverage for fungi other than fire or lighting rather than stating the exclusion does not apply to fire or lightning. For example, replacing ""other than fire or lightning"" with ""or to losses due to fire or lightning"" would be an acceptable revision.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",07/31/2024,Objection_letter10,objection2,Objection 2           Comments: The Territory Definitions were included under the SERFF Supporting Documentation tab instead of the SERFF Rate/Rule Schedule. Please confirm that future updates to the Territory Definitions will be submitted to the Department.,2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",07/31/2024,Objection_letter10,objection3,Objection 3           Comments: The cover letter states that Liberty Mutual Mid-Atlantic Ins Co (LMMIC) and LM Ins Corp (LM-IC) will no longer write new business Homeowners policies. Please clarify if this is only referring to new Owners policies and if LMMIC and LM-IC will continue to write Condo policies.,2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",07/31/2024,Objection_letter10,objection4,"Objection 4           - Homeowners Policy, HM 8003, 10 20 (Form)           Comments: Please be advised that pursuant to N.J.S.A. 17:29C-1 and N.J.A.C. 11:1-5.2, all Homeowners policies are required to have the 30 days' notice for the mortgagee. As such, please amend the Mortgage Clause to revise paragraph beginning with ""Policy conditions relating to Appraisal..."" to explicitly state the mortgagee will be notified at least 30 days before the date cancellation or nonrenewal takes effect. Note this is similar to language in Safeco's Special Provisions - New Jersey endorsement (HOM-7130NJEP) submitted under SERFF Tracking #LBPM-132210987 (Dept. File #20-0070).",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",07/31/2024,Objection_letter10,objection5,"Objection 5           Comments: Paragraph d. of the proposed Mortgage Clause under Section I - Property Conditions is similar to language initially proposed for Safeco Ins Co under SERFF Tracking #LBPM-132210987 (Dept. File #20-0070). In the Safeco filing, response #1 of the 10/23/2020 response letter explained this additional requirement applied to instances when the company is unable to inspect the property. In the 1/29/2021 objection letter (objection #1), the Department explained that as this additional requirement is intended to be used only in certain instances, then language should be added to the requirement explaining that it only applies when the property is in the sole care of the mortgagee and the company is unable to inspect the property. Please revise paragraph d. of the Mortgage Clause to add language similar to what was added to Safeco's Special Provisions - New Jersey endorsement (HOM-7130NJEP) under SERFF Tracking #LBPM-132210987 (Dept. File #20-0070). SERFF Tracking #: LBPM-133259783 State Tracking #: 22-0823 Company Tracking #: 22-NJ-LM-HO-RRF-OAS2-OAS- INTRO State: New Jersey First Filing Company: Liberty Mutual Insurance Company, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 22-NJ-LM-HO-RRF-OAS2-OAS-INTRO/22-NJ-LM-HO-RRF-OAS2-OAS-INTRO PDF Pipeline for SERFF Tracking Number LBPM-133259783 Generated 02/13/2025 12:14 AM",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",07/31/2024,Objection_letter10,objection6,"Objection 6           Comments: Paragraph f. of the proposed Mortgage Clause under Section I - Property Conditions is similar to language initially proposed for Safeco Ins Co under SERFF Tracking #LBPM-132210987 (Dept. File #20-0070). In the Safeco filing, under the 9/17/2020 objection #2 and the 11/18/2020 objection #1, we requested an explanation as to why the company replaced ISO language that is standard language under the Mortgage Clause. We also asked the intent of the revised wording. In response, Safeco updated the paragraph for consistency with ISO's Mortgage Clause. As the proposed policy form includes the same language initially proposed under paragraph f for Safeco, we are requesting the language be revised  for consistency with Safeco/ISO or for an explanation as to why the ISO language was replaced and the intent of the revised wording and additional language regarding a partial assignment of the mortgage. Below is the objection sent for Safeco's Homeowners program on 11/18/2020 under SERFF Tracking #LBPM-132210987 (Dept. File #20-0070). Objection #1 on 11/18/2020: Please note you did not respond to all of our questions under objection #2 in the 9/17/20 objection letter. The objection mentioned the standard language under the Mortgage Clause states that if the insurer pays the mortgagee for any loss and denies payment to the insured, then ""at our option, we may pay to the mortgagee the whole principal on the mortgage plus any accrued interest. In this event, we shall receive a full assignment and transfer of the mortgage and all securities held as collateral to the mortgage debt."" Please note Safeco has replaced this language with the following: ""at our option, we shall receive full or partial assignment and transfer of the mortgage and all securities held as collateral to the mortgage debt as our payment, including any accrued interest, as it bears to the amount of the principal on the mortgage."" Our objection asked for an explanation as to why Safeco replaced the ISO language and to explain the intent of the revised wording and the intent of the additional language regarding partial assignment of the mortgage. Please provide a complete explanation as requested.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",07/31/2024,Objection_letter10,objection7,Objection 7           Comments: The confidential Statement of Underwriting Practices is not sufficient as it only includes the factors that are considered when determining whether to accept or reject a risk. We require a confidential copy of the actual Underwriting Guidelines that include detailed descriptions of eligible/ineligible risks and should include any restrictions on writing coastal business or underground fuel oil tanks.,2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",07/31/2024,Objection_letter10,objection8,"Objection 8           Comments: The Department notes this program includes a fixed expense fee of $295 for Owners and $170 for Landlord that is an additive premium to the end of the premium determination. Please be advised the Department will permit a fixed expense fee of $100 without support. As such, please provide support for the proposed fixed expense fees or identify where the support is included in the filing. The support of the fixed expense fee should be based on fixed expenses only and should not include variable expenses or losses.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",07/31/2024,Objection_letter10,objection9,"Objection 9           Comments: The Department notes Safeco's Rule O05. Earthquake Coverage (SERFF Tracking #LBPM-132339054) includes Earthquake Minimum Deductibles for specified counties and construction types. The proposed Rule OC6. Earthquake Coverage also references that the deductible required may vary by county or construction type. Are there any mandatory/minimum earthquake SERFF Tracking #: LBPM-133259783 State Tracking #: 22-0823 Company Tracking #: 22-NJ-LM-HO-RRF-OAS2-OAS- INTRO State: New Jersey First Filing Company: Liberty Mutual Insurance Company, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 22-NJ-LM-HO-RRF-OAS2-OAS-INTRO/22-NJ-LM-HO-RRF-OAS2-OAS-INTRO PDF Pipeline for SERFF Tracking Number LBPM-133259783 Generated 02/13/2025 12:14 AM  deductibles? Please explain and update the proposed Rule OC6 to include any applicable minimum deductibles similar to Safeco's Rule O05.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",07/31/2024,Objection_letter10,objection10,Objection 10           Comments: Rule G14. Tiering Program explains that insureds affected by an extraordinary life event will be assigned a neutral insurance score factor. Please include in the rule or in the Tiering manual what insurance score band is considered a neutral insurance score and explain how the neutral score was determined. Is it the same for Owners and Landlords?,2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",07/09/2024,Objection_letter11,objection1,"For the review of the referenced filing we will require answers to the following questions/concerns:      Objection 1           - Homeowners Rating Manual, Complete (Rate)           Comments: The Department notes that when this filing was initially submitted, the NJ Homeowners Rating Manual included an attachment for ""7 of 7"". When the rating manual was revised, the ""7 of 7"" attachment was removed and there are now two ""3 of 3"" attachments. While there is no indication that updates were made to the ""3 of 3"" attachment, the two versions submitted on 3/27/2024 are different. For example, one version includes Coverage E (Landlord) limits of $100,000 and $300,000 (consistent with initial submission), while the other version does not. Please resubmit the NJ Homeowners Rating Manual with only the correct version of attachment ""3 of 3"". Also, please confirm that attachment ""7 of 7"" is still part of the rating manual.",2025-02-24
NJ_LBPM-133259783,NJ,111,23043,"[23043, 26042]",05/03/2024,Objection_letter12,objection1,"Objection 1           - Rule Manual, Complete (Rate)           Comments: The rule manual submitted on 3/1/24 removed Rule G17. Payment Plans and Rule G18. Fees. Please note available payment plans and fees are required to be included in the rule manual. As such, the rule manual should be updated to include Rule G17 and Rule G18, which were included in the 5/19/22 rule manual. In addition, please revise Rule G18. Fees to specify the late fee is only applied on the second and subsequent late payments per policy term as this is a Department requirement.",2025-02-24
